"APN"|"valid"|"geometry"
"063193120"|TRUE|list(c(6084176.84778386, 6084181.11901447, 6084215.59768637, 6084176.84778386, 1997661.41356864, 1997682.85050477, 1997674.13660201, 1997661.41356864))
"063193120"|TRUE|list(c(6084181.24333019, 6084196.89808287, 6084236.09171339, 6084220.48896951, 6084215.59768637, 6084215.59768637, 6084224.67783232, 6084190.16754793, 6084181.24333019, 1997683.47443462, 1997762.04428119, 1997754.04907496, 1997675.74259207, 1997674.13660201, 1997674.13660201, 1997710.06411293, 1997718.78593643, 1997683.47443462))
"063193140"|TRUE|list(c(6084126.30291406, 6084120.76447392, 6084071.52613196, 6084085.73861071, 6084116.7642097, 6084120.30134962, 6084126.30291406, 1997714.79171689, 1997686.99524846, 1997696.80583323, 1997701.47248176, 1997695.23313303, 1997712.82111118, 1997714.79171689))
"063193140"|TRUE|list(c(6084126.30291406, 6084139.08481124, 6084251.7017688, 6084126.30291406, 1997714.79171689, 1997778.94183719, 1997755.96626431, 1997714.79171689))
"063193160"|TRUE|list(c(6084347.72985211, 6084346.79805649, 6084340.87416648, 6084332.05211501, 6084298.78924272, 6084313.30694631, 6084356.54100432, 6084347.28077707, 6084347.72985211, 1997802.59272821, 1997797.91608196, 1997799.15705892, 1997754.88466461, 1997761.66994758, 1997834.53267753, 1997848.72893761, 1997802.6830408, 1997802.59272821))
"063194020"|TRUE|list(c(6084258.63247669, 6084239.86092768, 6084200.66721088, 6084214.98994797, 6084216.91592744, 6084258.63247669, 1998123.05503383, 1998028.84181757, 1998036.8378414, 1998108.72245067, 1998109.35495895, 1998123.05503383), c(6084216.91592744, 6084206.0701216, 6084242.10534267, 6084252.95107912, 6084216.91592744, 1998109.35495895, 1998055.42510831, 1998048.17793223, 1998102.10779719, 1998109.35495895))
"063194030"|TRUE|list(c(6084310.62701531, 6084307.84450116, 6084284.32284045, 6084278.34393791, 6084263.30504299, 6084266.9854038, 6084310.62701531, 1998128.13414388, 1998114.16905267, 1998119.49567766, 1998091.92252859, 1998095.33045005, 1998113.80194799, 1998128.13414388))
"063194030"|TRUE|list(c(6084293.8130087, 6084288.85193537, 6084249.65921811, 6084251.16521214, 6084276.35914054, 6084280.24752301, 6084293.8130087, 1998043.74674346, 1998018.84773568, 1998026.8429188, 1998034.40140748, 1998028.7040089, 1998046.82526077, 1998043.74674346))
"063194040"|TRUE|list(c(6084361.92413892, 6084337.84394293, 6084298.65022598, 6084312.12095022, 6084348.0149752, 6084353.82796301, 6084317.88212253, 6084318.28163618, 6084361.92413892, 1998129.7088147, 1998008.85281446, 1998016.84883832, 1998084.45672184, 1998077.23825595, 1998106.14244051, 1998113.37132655, 1998115.37643566, 1998129.7088147))
"063194050"|TRUE|list(c(6084408.82108201, 6084396.60597262, 6084396.47232202, 6084403.59562881, 6084364.60516608, 6084365.17854903, 6084408.82108201, 1998109.20020531, 1998047.89480841, 1998047.92207485, 1998083.31515428, 1998091.99039375, 1998094.86807392, 1998109.20020531))
"063194070"|FALSE|list(c(6084308.23461555, 6084356.482162, 6084351.56427607, 6084308.23461555, 1998009.79040302, 1998025.63428641, 1998000.95072733, 1998009.79040302))
"063194070"|TRUE|list(c(6084356.482162, 6084359.38029328, 6084384.91481108, 6084356.482162, 1998025.63428641, 1998040.1804137, 1998034.97120838, 1998025.63428641))
"063194080"|FALSE|list(c(6084390.35441115, 6084390.29476837, 6084389.77272128, 6084390.35441115, 1997939.75919429, 1997939.45985199, 1997939.56818398, 1997939.75919429))
"063194080"|TRUE|list(c(6084390.35441115, 6084398.60123126, 6084471.25888025, 6084457.19119486, 6084415.21195282, 6084409.49111778, 6084390.35441115, 1997939.75919429, 1997981.14932009, 1997966.32590782, 1997961.70648231, 1997971.32694319, 1997946.04314138, 1997939.75919429))
"063194090"|TRUE|list(c(6084462.18131387, 6084427.64616405, 6084371.51414661, 6084383.44478522, 6084464.9161984, 6084462.18131387, 1997900.56183778, 1997889.22183875, 1997870.79026898, 1997930.66827757, 1997913.76183292, 1997900.56183778), c(6084427.64616405, 6084433.9972101, 6084397.23809317, 6084390.88702113, 6084427.64616405, 1997889.22183875, 1997914.44217064, 1997923.83180457, 1997898.61184529, 1997889.22183875))
"063194110"|TRUE|list(c(6084276.09189019, 6084280.04016633, 6084312.97237188, 6084276.09189019, 1997903.63119786, 1997923.44713533, 1997915.74170159, 1997903.63119786))
"063194110"|TRUE|list(c(6084284.78361226, 6084294.74205232, 6084333.93577708, 6084319.73419832, 6084312.97237188, 6084317.6704712, 6084308.61729981, 6084316.61328224, 6084292.57311093, 6084284.9139318, 6084284.78361226, 1997947.25393724, 1997997.23418651, 1997989.23816105, 1997917.96209353, 1997915.74170159, 1997936.56647738, 1997938.73398952, 1997975.47774326, 1997981.23536159, 1997947.22383994, 1997947.25393724))
"063194120"|TRUE|list(c(6084226.77045843, 6084230.86825661, 6084265.57511446, 6084271.55722011, 6084236.50968113, 6084245.75104851, 6084284.94376198, 6084270.41174933, 6084226.77045843, 1997911.96787098, 1997932.53403243, 1997924.71037543, 1997952.92548571, 1997960.84739546, 1998007.22826761, 1997999.23308526, 1997926.29860859, 1997911.96787098))
"063194130"|TRUE|list(c(6084196.11745726, 6084196.75905232, 6084235.95275798, 6084226.02438808, 6084223.22437342, 6084227.50810565, 6084205.32858712, 6084210.3925465, 6084196.11745726, 1998014.00309573, 1998017.22318651, 1998009.22716495, 1997959.39834245, 1997958.47886385, 1997980.38367819, 1997984.82753116, 1998011.13671738, 1998014.00309573))
"063194140"|TRUE|list(c(6084042.25673571, 6084185.97845956, 6084171.32794464, 6084042.25673571, 1997967.09457482, 1998014.29202397, 1997940.76279822, 1997967.09457482))
"063194140"|FALSE|list(c(6084185.97845956, 6084187.93779742, 6084205.20025756, 6084185.97845956, 1998014.29202397, 1998024.12571218, 1998020.60436012, 1998014.29202397))
"063194150"|TRUE|list(c(6084163.3558264, 6084204.59835477, 6084190.86891296, 6084190.25802609, 6084199.23369437, 6084162.77408764, 6084163.3558264, 1998094.1991939, 1998107.74361272, 1998038.83670244, 1998038.96131665, 1998083.06553353, 1998091.3037176, 1998094.1991939))
"063194150"|FALSE|list(c(6084163.3558264, 6084151.31865287, 6084165.2069211, 6084163.3558264, 1998094.1991939, 1998090.24607739, 1998103.41260934, 1998094.1991939))
"063194160"|TRUE|list(c(6084406.46262475, 6084405.42719848, 6084290.28657968, 6084413.04145168, 6084401.5861324, 6084406.46262475, 1998046.18881737, 1998040.99220251, 1998064.48165655, 1998104.79402465, 1998047.3019192, 1998046.18881737))
"063194160"|TRUE|list(c(6084421.24150783, 6084426.00502071, 6084454.05223493, 6084495.93756259, 6084444.37015962, 6084444.37015962, 6084421.24150783, 1998120.3613249, 1998144.26852363, 1998148.35850742, 1998132.01688337, 1998115.08228764, 1998115.08228764, 1998120.3613249))
"063195030"|TRUE|list(c(6084349.98150918, 6084358.97121411, 6084356.68421402, 6084323.93453591, 6084349.98150918, 1996853.36148478, 1996851.67094717, 1996838.65433495, 1996844.81299787, 1996853.36148478))
"063195030"|TRUE|list(c(6084425.07513726, 6084436.06278389, 6084433.51712034, 6084422.7881681, 6084425.07513726, 1996839.23993093, 1996837.17367514, 1996824.20570526, 1996826.22331289, 1996839.23993093))
"063195040"|TRUE|list(c(6084422.97145653, 6084445.92498611, 6084437.9889279, 6084340.37295405, 6084368.52929393, 6084417.53945439, 6084422.97145653, 1996891.73917139, 1996887.42265599, 1996846.98674145, 1996865.34368154, 1996874.5845221, 1996864.72792599, 1996891.73917139))
"063195070"|TRUE|list(c(6084451.82475377, 6084469.89785059, 6084462.19770595, 6084373.67067766, 6084396.5222398, 6084442.02773685, 6084447.80740341, 6084446.11451487, 6084451.82475377, 1997013.04437531, 1997009.55977505, 1996970.32551425, 1996987.39297499, 1996994.89321807, 1996984.78216553, 1997010.79403503, 1997011.17018485, 1997013.04437531))
"063195080"|TRUE|list(c(6084402.38314706, 6084426.17219967, 6084478.89950087, 6084459.56501904, 6084389.32366169, 6084402.38314706, 1997106.90633002, 1997114.71470269, 1997132.02158851, 1997026.82825577, 1997040.37121769, 1997106.90633002), c(6084426.17219967, 6084420.39184263, 6084405.44745474, 6084399.66707118, 6084459.44441936, 6084465.22474157, 6084450.28034417, 6084456.0609607, 6084426.17219967, 1997114.71470269, 1997085.97162241, 1997088.97715295, 1997060.23407724, 1997048.21236092, 1997076.95544927, 1997079.96095516, 
1997108.70403666, 1997114.71470269))
"063195090"|TRUE|list(c(6084543.63789444, 6084528.27700288, 6084469.38455043, 6084478.95117523, 6084493.26668301, 6084488.41273737, 6084517.75206012, 6084525.36247568, 6084543.63789444, 1997098.21604336, 1997013.58047623, 1997024.93501372, 1997076.98425685, 1997081.68296175, 1997054.05577228, 1997048.90114667, 1997092.2175974, 1997098.21604336))
"063195100"|TRUE|list(c(6084593.7143486, 6084575.88935137, 6084538.0967474, 6084539.6135688, 6084566.73633792, 6084579.41315295, 6084553.93676507, 6084593.7143486, 1997095.2197494, 1997004.40045178, 1997011.68718299, 1997020.04457802, 1997013.99518785, 1997076.42425379, 1997082.1638864, 1997095.2197494))
"063195100"|TRUE|list(c(6084545.26679058, 6084550.69475488, 6084553.93676507, 6084547.51314066, 6084545.26679058, 1997051.19274608, 1997081.09978856, 1997082.1638864, 1997050.68483391, 1997051.19274608))
"063195110"|TRUE|list(c(6084490.61564596, 6084481.8361494, 6084489.53627517, 6084568.76926716, 6084559.50288158, 6084541.14293862, 6084522.7830075, 6084518.80405318, 6084517.78993992, 6084490.61564596, 1996964.84648595, 1996966.53922495, 1997005.77338956, 1996990.49695433, 1996987.45567324, 1996991.61909152, 1996995.78288627, 1996978.23711772, 1996973.76524566, 1996964.84648595))
"063195120"|FALSE|list(c(6084473.22931411, 6084472.38684287, 6084464.59404641, 6084473.22931411, 1996922.68851682, 1996918.39627728, 1996919.85442399, 1996922.68851682))
"063195120"|TRUE|list(c(6084473.22931411, 6084479.91019148, 6084504.70952973, 6084500.07262877, 6084473.22931411, 1996922.68851682, 1996956.72638644, 1996951.94492694, 1996931.49848641, 1996922.68851682))
"063195130"|TRUE|list(c(6084468.3942288, 6084467.5072625, 6084470.46057289, 6084471.44281234, 6084468.3942288, 1996893.3725198, 1996893.53931614, 1996908.58315719, 1996908.39936576, 1996893.3725198))
"063195140"|TRUE|list(c(6084467.83793904, 6084462.84780876, 6084465.58106353, 6084470.76054575, 6084467.83793904, 1996868.79369196, 1996869.79987294, 1996883.72626016, 1996882.75224494, 1996868.79369196))
"063195150"|FALSE|list(c(6084453.52036025, 6084453.17310481, 6084449.96679968, 6084453.52036025, 1996822.27852277, 1996820.50934579, 1996821.11229989, 1996822.27852277))
"063195150"|TRUE|list(c(6084453.52036025, 6084460.92180282, 6084488.10862605, 6084483.61389578, 6084453.52036025, 1996822.27852277, 1996859.98696506, 1996854.50517142, 1996832.15474945, 1996822.27852277))
"063195160"|TRUE|list(c(6084455.9047907, 6084448.30392251, 6084451.24716064, 6084459.13984392, 6084455.9047907, 1996794.26898344, 1996795.69836119, 1996810.6962419, 1996809.2120021, 1996794.26898344))
"063195170"|TRUE|list(c(6084383.67038825, 6084433.55229493, 6084429.65053759, 6084439.45436677, 6084438.37230084, 6084383.67038825, 1996756.09299156, 1996772.46309681, 1996752.58650072, 1996750.61495031, 1996745.10261729, 1996756.09299156))
"063195170"|TRUE|list(c(6084445.67093668, 6084446.37789871, 6084464.22473708, 6084456.71142971, 6084445.67093668, 1996782.28381888, 1996785.88527243, 1996782.52909348, 1996780.06339718, 1996782.28381888))
"063195180"|TRUE|list(c(6084458.27369051, 6084447.85105879, 6084351.62548949, 6084378.27488053, 6084420.79960351, 6084425.64623114, 6084458.27369051, 1996950.33387574, 1996897.23573557, 1996915.33139055, 1996924.07785703, 1996915.52570701, 1996939.62537665, 1996950.33387574))
"063195180"|FALSE|list(c(6084458.27369051, 6084460.27168889, 6084478.5501492, 6084458.27369051, 1996950.33387574, 1996960.51268674, 1996956.98871322, 1996950.33387574))
"063195190"|TRUE|list(c(6084329.58959377, 6084347.08897162, 6084435.54185945, 6084427.62145618, 6084329.58959377, 1996736.0378273, 1996825.19582135, 1996808.56202364, 1996768.2096138, 1996736.0378273), c(6084379.40580708, 6084374.69354113, 6084345.82706292, 6084339.0993361, 6084388.4084517, 6084391.44357872, 6084407.93078925, 6084416.42819865, 6084379.40580708, 1996816.63810157, 1996793.11475101, 1996799.47315142, 1996765.88624912, 1996755.34081403, 1996770.12859089, 1996766.39019153, 1996808.41827254, 1996816.63810157
))
"063196020"|TRUE|list(c(6084261.02197047, 6084267.34201208, 6084260.76626161, 6084297.94687807, 6084304.9604264, 6084378.69190364, 6084371.1881816, 6084187.32241725, 6084261.02197047, 1997347.01912482, 1997345.76593842, 1997317.13103498, 1997307.76513957, 1997338.30667029, 1997323.68662665, 1997285.45810822, 1997322.8249651, 1997347.01912482))
"063196030"|TRUE|list(c(6084282.67304073, 6084293.19741049, 6084285.02338639, 6084262.78901688, 6084282.67304073, 1997388.36939407, 1997391.82440345, 1997352.45463444, 1997356.86343601, 1997388.36939407))
"063196030"|TRUE|list(c(6084293.19741049, 6084404.32131987, 6084385.52248249, 6084372.08977073, 6084377.00028705, 6084359.61920166, 6084362.72110946, 6084293.19741049, 1997391.82440345, 1997428.30489197, 1997332.52690173, 1997335.19044299, 1997358.8413102, 1997362.45014585, 1997377.39005982, 1997391.82440345))
"063196040"|TRUE|list(c(6084440.22740232, 6084426.0511457, 6084386.85104715, 6084391.64319164, 6084428.43006181, 6084437.76810948, 6084440.22740232, 1997351.63527009, 1997279.41077178, 1997287.37719181, 1997311.79197497, 1997304.39405543, 1997350.827953, 1997351.63527009))
"063196050"|TRUE|list(c(6084492.54440466, 6084484.9689662, 6084472.75076894, 6084475.82133947, 6084448.61856842, 6084448.97429871, 6084492.54440466, 1997358.58166601, 1997319.98669292, 1997322.75742499, 1997336.29732822, 1997342.46653421, 1997344.27889147, 1997358.58166601))
"063196050"|TRUE|list(c(6084479.61846664, 6084475.05014959, 6084435.85104337, 6084440.59279079, 6084479.61846664, 1997292.72722967, 1997269.45279158, 1997277.41917253, 1997301.5771952, 1997292.72722967))
"063196060"|TRUE|list(c(6084543.26707715, 6084535.18230131, 6084523.0039468, 6084526.26996683, 6084499.12129484, 6084499.69592911, 6084543.26707715, 1997357.40025345, 1997316.21033328, 1997318.98217834, 1997333.81798821, 1997340.16964597, 1997343.09726452, 1997357.40025345))
"063196060"|TRUE|list(c(6084528.66756978, 6084524.0501457, 6084484.85004715, 6084486.96170225, 6084525.66101062, 6084528.66756978, 1997283.01939795, 1997259.49477178, 1997267.46119181, 1997278.21954887, 1997269.32803578, 1997283.01939795))
"063196070"|TRUE|list(c(6084592.53257783, 6084549.88211096, 6084548.08630556, 6084555.12185304, 6084595.67363998, 6084592.53257783, 1997317.71597906, 1997303.71561131, 1997304.0734064, 1997339.91790878, 1997331.67670848, 1997317.71597906))
"063196080"|FALSE|list(c(6084537.81399911, 6084537.78694894, 6084527.3084827, 6084535.40429795, 6084534.52314504, 6084537.81399911, 1997251.73870427, 1997251.60089082, 1997253.7303935, 1997256.38785503, 1997252.5245817, 1997251.73870427))
"063196080"|TRUE|list(c(6084542.34222397, 6084546.16024469, 6084611.2649036, 6084606.76245331, 6084559.87087478, 6084555.48334441, 6084542.34222397, 1997274.8088044, 1997294.26060351, 1997281.2891941, 1997279.81125914, 1997290.8331356, 1997271.62157283, 1997274.8088044))
"063196120"|TRUE|list(c(6084416.60345234, 6084423.79241754, 6084431.8495368, 6084428.44731473, 6084455.27468676, 6084416.60345234, 1997179.35649487, 1997215.98289485, 1997214.36260923, 1997197.44545963, 1997192.0501344, 1997179.35649487))
"063196120"|TRUE|list(c(6084430.43955434, 6084431.99887131, 6084471.1980558, 6084460.17386139, 6084455.27468676, 6084465.48129276, 6084430.43955434, 1997249.84878302, 1997257.79320417, 1997249.82680732, 1997193.658264, 1997192.0501344, 1997242.80159464, 1997249.84878302))
"063196130"|TRUE|list(c(6084380.07632903, 6084382.9988741, 6084422.19897362, 6084417.90048128, 6084415.56741208, 6084417.18773021, 6084380.07632903, 1997252.86142601, 1997267.7512242, 1997259.78480397, 1997237.88480929, 1997237.1189687, 1997246.34112226, 1997252.86142601))
"063196140"|TRUE|list(c(6084278.61559528, 6084241.12070978, 6084319.88793532, 6084311.55316084, 6084309.84860697, 6084316.60027856, 6084276.55267107, 6084270.62679555, 6084290.65062191, 6084287.68769062, 6084278.61559528, 1997227.30230751, 1997296.58456002, 1997280.57777237, 1997238.11440363, 1997237.55486621, 1997272.68946268, 1997280.38506088, 1997249.54698492, 1997245.6993561, 1997230.28031651, 1997227.30230751))
"063196150"|TRUE|list(c(6084313.62227377, 6084321.16969054, 6084330.51272826, 6084327.1699094, 6084356.45837332, 6084313.62227377, 1997196.73659648, 1997235.1885957, 1997233.30969403, 1997216.68757679, 1997210.79769253, 1997196.73659648))
"063196150"|TRUE|list(c(6084327.70093514, 6084329.68782832, 6084373.19899377, 6084361.9854703, 6084356.45837332, 6084366.48675377, 6084327.70093514, 1997268.46347898, 1997278.58614974, 1997269.74288142, 1997212.611981, 1997210.79769253, 1997260.6633283, 1997268.46347898))
"063197010"|TRUE|list(c(6084206.59670823, 6084347.46831784, 6084455.16001333, 6084449.31841717, 6084206.59670823, 1997344.23237557, 1997475.15134746, 1997453.67439672, 1997423.91389159, 1997344.23237557), c(6084444.16517237, 6084356.30894288, 6084349.46347093, 6084437.33444995, 6084444.16517237, 1997453.941344, 1997471.87322324, 1997437.83781425, 1997419.97975368, 1997453.941344))
"063197020"|TRUE|list(c(6084395.0351162, 6084399.70733498, 6084392.75789792, 6084379.23443786, 6084377.66235985, 6084317.74695585, 6084395.0351162, 1997516.64942719, 1997515.71771643, 1997483.46227232, 1997486.57758753, 1997479.32667343, 1997491.27560017, 1997516.64942719))
"063197020"|TRUE|list(c(6084455.46262675, 6084464.7900637, 6084461.75765754, 6084452.16493373, 6084455.46262675, 1997504.59927201, 1997502.73924068, 1997487.28908408, 1997489.51646519, 1997504.59927201))
